0	0	0	0	0	0	0	0	0	0	
-0.926982463811766	-0.3751046677735002	-0.8097901039111096	0.5867196840124204	0.9331902649518564	0.359382706037845	-0.7768291206316464	0.6297114556196853	0.21544692298569454	-0.9765155520400053	
-1.8921148803425403	-0.6368668089655907	-0.5940940383484722	-0.38974086680404674	1.2928743581731306	-0.5736914352197455	0.13635973452585193	1.0372480979184333	-0.5634753858008809	-1.603635984552446	
-0.9612303052222343	-1.0021802467188268	-1.2353754941098414	-1.1570466041060552	1.6595155636894925	-1.5040538519249287	-0.79875693320597	0.6829081231341403	-0.8236808335407855	-2.569189258570237	
-0.08329472297370955	-1.4809590196630165	-0.7602393065965218	-2.0369588743440077	1.7546365970047577	-0.5085881372862797	-0.8333671547147437	-0.31649276368111245	-1.2288677563055934	-1.6549553948239932	
0.67973962825432	-0.8346010856620327	0.21584149012502718	-1.819550782793978	2.7524980489576736	-0.44322360021595064	0.017642630872381382	0.2086570671623864	-2.1844763326521464	-1.3603162107141493	
-0.26655423649813925	-0.5112933042340961	0.6187154132130471	-0.9042952981910897	3.6882101312454685	-0.7959882513087699	0.5304350692202288	-0.6498555507840647	-1.243577186275428	-1.6990030813595327	
-1.243405196898874	-0.29737228805251037	0.40540609210040945	0.0726894169024811	4.654993005347904	-1.0515873012722514	-0.042484090965903665	-1.469467432037391	-1.9721261879256713	-2.3839967690636117	
-2.0597143023629276	-0.8749875963126678	0.16263529395597723	1.0427730934831745	5.291594280915119	-0.28039418930470095	0.9499890838245536	-1.5919296601787676	-1.4191934911182784	-3.2172226884884116	
-1.2304840704977795	-1.4338947644192084	-0.7218029676299655	0.5761158729852638	6.265945673817157	-0.05536227345751002	-0.04308464804558354	-1.4744368388256361	-2.120378263672644	-3.9302022917996724	
-1.9991861679874	-0.7942877871940859	0.11843938810951604	1.1183268869100702	5.664480388617816	-0.8542612099320032	0.956777159012082	-1.4910611218892575	-1.8455373664600845	-4.891692011567594	
-2.355488803056381	0.14008282035031894	-0.5195101167631351	1.888405083739937	6.257263079731334	-1.6596236631890542	0.8976753196221577	-2.4893130803550187	-0.8959182991248745	-5.205098499939175	
-1.3933982775079037	0.4128131278884698	0.22677856143933017	2.554027505828329	6.40766686891988	-0.6709990123747386	1.8269953735504514	-2.120037793655904	-0.34492834646140136	-4.370586623412601	
-0.47521482610786503	0.8089685892607862	-0.2716332612566351	1.687087107071364	6.700564536788725	0.2851447823324128	1.971974135603743	-1.1306030264511655	-1.2184517151801697	-4.857368837859898	
-0.9708463671955613	1.6775014760756928	-0.48885508634145514	2.663209373340718	5.97056469202261	0.9685920931336536	1.917215922888265	-2.129102669986508	-1.1082307660244637	-5.851275947386345	
-1.2159909110936533	2.6469880167749418	-1.059908922269173	3.484121985299043	6.613142045142539	1.734812913300651	1.0804507253342246	-2.676664542437784	-1.1145994913655943	-6.851255666849459	
-0.22181095522121352	2.5392558704978265	-0.13585283370674128	3.866378895230962	6.541881774948136	0.7373551578584363	0.7676842485363542	-3.6264945961797403	-0.12881565115886429	-6.683237154812029	
-0.825775033182834	3.336267409016542	-0.6032715758015377	2.9823428555026497	7.096632237447024	-0.094661623437031	0.23194998533001687	-2.7821079553411003	-0.4125230262187218	-7.642148060650859	
-1.603146719173497	3.9653089512218513	-1.4642218060099483	2.4736536565765426	8.046672325974331	-0.4067895302172925	1.0319619328478882	-2.1821238856953618	-1.4051370494712556	-7.520832765479895	
-2.3883575304295044	3.3460804135342843	-0.9832994593863541	3.350416849530065	7.109946144396497	-0.056726591952456606	1.9346566115279136	-1.7518422139002856	-2.039508429958458	-8.293861194206007	
-2.298407094793325	2.350134170442389	-0.6402790885497365	2.411088884870698	7.729314166042561	0.7283742001514883	0.943676529876915	-1.6178329688051054	-1.051241769268823	-8.446599556673851	
-3.292807140687209	2.2444528157659787	-1.1543872956831929	3.268814220486956	8.70152111981986	0.49425107223145137	0.37046159470892015	-2.4372380201077877	-1.231823411166746	-7.463039558194119	
-3.8681604645196024	1.4265478379384704	-0.22938232794412416	3.648769230531625	9.260911308579184	-0.3346533955570917	1.3446151498666183	-2.6631248301999615	-1.8368140989611903	-6.666807011960291	
-4.168412273965279	2.3804078124235084	0.0712975750950468	4.6024943460174	8.414268748352908	-0.866815377676727	1.2555500039518228	-3.6591506329697374	-0.8489643352852786	-6.822218866094541	
-3.1709661740917907	2.4518310428682804	-0.5806453330673029	3.84422629018436	8.034323352820822	-1.7918242946142704	1.6006786522864642	-2.720595245100325	-1.3310935468004839	-7.69831898788641	
-2.6650621188663584	3.314420798723555	0.40363738317506304	4.020826218005835	8.978817624503634	-2.1203521789077575	2.5875334999133965	-2.558986118763895	-1.4451942365076107	-6.704849797318148	
-3.654169120329371	3.461619099178581	1.4009521666377678	3.9475921911690013	8.096617995927186	-2.5912277626234337	1.6565953767963033	-2.1938091603899808	-0.6566947269387373	-6.089814413450157	
-2.8414286239645854	2.87899324533349	0.40809134345894194	3.8283135853896564	7.112195621012971	-2.7670475219460275	0.8408618622767601	-2.7722370584806537	0.3320231155854676	-6.2396043592885935	
-2.261593518324645	3.6937270977463617	0.6272699593161003	2.8526288338684798	8.105693981240492	-2.880893945803899	0.718403235605044	-3.764710677653313	1.2147820132392888	-6.7094306342169014	
-1.2673221964171675	3.5868414652583733	-0.3217736184187958	2.537483966291443	8.836009179879479	-3.5640042667893868	1.6761188557944833	-3.476994166404553	1.9874440914554135	-7.344248177206018	
-0.6955222337186137	4.407234543397099	-0.2469291324202939	1.5402887482345067	8.890734214378714	-4.562505729281584	2.344683967682612	-4.220647776068363	2.8489674202455855	-7.851966163838658	
-0.9095491645785109	5.384062303479035	-1.1183840280511903	2.030764399904336	8.599321022441266	-5.519103006909337	1.6897533413543324	-3.4649587694676005	2.5740381685553153	-6.890501704503302	
